# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1870049313.1496902527,1,00:05:34,"0,00 %","0,00 ₽",0,"0,00 %"
1870066894.1495108620,1,00:00:27,"0,00 %","0,00 ₽",0,"0,00 %"
1870321293.1497513044,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1870374801.1494651265,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1870416397.1497466960,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1870418019.1495175400,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
187058801.1497001239,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1870602678.1496436242,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1870607994.1495949690,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1870725959.1496162201,1,00:00:51,"0,00 %","0,00 ₽",0,"0,00 %"
1870951809.1495895119,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1870988828.1495843857,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
187115523.1495440678,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1871509291.1494864268,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1871891675.1494920057,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1871909942.1496833409,1,00:04:56,"0,00 %","0,00 ₽",0,"100,00 %"
1872414610.1471511095,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1872783726.1492359097,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1872917792.1495701015,1,00:01:14,"0,00 %","0,00 ₽",0,"0,00 %"
1873071711.1494859551,1,00:18:33,"0,00 %","0,00 ₽",0,"0,00 %"
1873392437.1497269758,1,00:00:35,"0,00 %","0,00 ₽",0,"0,00 %"
1873684674.1493960231,1,00:00:38,"0,00 %","0,00 ₽",0,"0,00 %"
1874012135.1493688416,1,00:00:02,"0,00 %","0,00 ₽",0,"0,00 %"
1874282208.1493974898,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1874643749.1493723349,1,00:04:11,"0,00 %","0,00 ₽",0,"0,00 %"
1874671782.1493698045,1,00:00:53,"0,00 %","0,00 ₽",0,"0,00 %"
1874685826.1495455230,1,00:00:35,"0,00 %","0,00 ₽",0,"0,00 %"
1874888047.1493991843,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1874946596.1494870653,1,00:01:05,"0,00 %","0,00 ₽",0,"0,00 %"
1875149545.1496851647,1,00:11:45,"0,00 %","0,00 ₽",0,"0,00 %"
1875429189.1495627786,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1875447191.1496302000,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1875736042.1494584379,1,00:01:59,"0,00 %","0,00 ₽",0,"0,00 %"
