# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1046123420.1494519550,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1047818483.1495043344,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1048054812.1495541240,1,00:00:14,"0,00 %","0,00 ₽",0,"100,00 %"
1049789976.1495120488,1,00:02:30,"0,00 %","0,00 ₽",0,"0,00 %"
1051482880.1496839476,1,00:01:09,"0,00 %","0,00 ₽",0,"100,00 %"
1062104596.1496756519,1,00:00:37,"0,00 %","0,00 ₽",0,"0,00 %"
1064175441.1496763169,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1064376881.1496667704,1,00:02:21,"0,00 %","0,00 ₽",0,"0,00 %"
1064447110.1493754177,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1068790315.1493791180,1,00:06:54,"0,00 %","0,00 ₽",0,"0,00 %"
1068822874.1495452720,1,00:24:58,"0,00 %","0,00 ₽",0,"0,00 %"
1068929787.1495294420,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1071777512.1495103687,1,00:03:30,"0,00 %","0,00 ₽",0,"0,00 %"
1071793544.1496162423,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1071860680.1495027119,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1073446690.1494858627,1,00:00:50,"0,00 %","0,00 ₽",0,"0,00 %"
1075554309.1493731576,1,00:01:28,"0,00 %","0,00 ₽",0,"100,00 %"
1076057335.1494413230,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1076260682.1497456052,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1078710912.1494448021,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1080293405.1496656144,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1081475372.1496297570,1,00:00:40,"0,00 %","0,00 ₽",0,"0,00 %"
1083135057.1495031993,1,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
