# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
19173828.1493796383,1,00:00:09,"0,00 %","0,00 ₽",0,"0,00 %"
193267735.1490609332,1,00:00:02,"0,00 %","0,00 ₽",0,"0,00 %"
1939379051.1494958537,1,00:00:07,"0,00 %","0,00 ₽",0,"0,00 %"
1940365806.1496943484,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1940728934.1496393821,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1945802389.1496300980,1,00:11:32,"0,00 %","0,00 ₽",0,"0,00 %"
1949415245.1494766630,1,00:00:10,"0,00 %","0,00 ₽",0,"0,00 %"
1951390158.1493718939,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1954089978.1497674017,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1958121811.1495319068,1,00:00:10,"0,00 %","0,00 ₽",0,"0,00 %"
1959169088.1494428971,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1963186097.1497600173,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1974759709.1495730634,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
198653906.1495971421,1,00:01:24,"0,00 %","0,00 ₽",0,"0,00 %"
1987278531.1496919058,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
199573853.1495623154,1,00:01:03,"0,00 %","0,00 ₽",0,"0,00 %"
2000150982.1496659668,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2002704793.1493887917,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2002779396.1497004270,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
200400988.1497181556,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
2012258274.1496643880,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
2013517193.1495951097,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2013785148.1496205721,1,00:15:42,"0,00 %","0,00 ₽",0,"0,00 %"
2017067786.1494947356,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
201796891.1497186066,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2020531886.1495984809,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
2021385021.1493814199,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2039115595.1496494340,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2044185805.1497027893,1,00:05:01,"0,00 %","0,00 ₽",0,"0,00 %"
2046229022.1496142437,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2061249286.1494930383,1,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
2071177954.1496252698,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2080996074.1495377548,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2085585571.1496598082,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2092542393.1493992055,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2099071260.1495494584,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
2105587973.1488257462,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2108430626.1495707579,1,00:21:14,"0,00 %","0,00 ₽",0,"0,00 %"
2114122529.1495716376,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2117903994.1495441111,1,00:02:21,"0,00 %","0,00 ₽",0,"0,00 %"
2123923292.1497415961,1,00:02:33,"0,00 %","0,00 ₽",0,"0,00 %"
2129531006.1495357895,1,00:00:10,"0,00 %","0,00 ₽",0,"0,00 %"
2135174894.1495992283,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
2139337474.1495991712,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
2141914861.1495191558,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
215400969.1495478108,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
218535132.1495711601,1,00:05:40,"0,00 %","0,00 ₽",0,"100,00 %"
221904683.1497728421,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
222639601.1494581825,1,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
231501922.1495643118,1,00:00:36,"0,00 %","0,00 ₽",0,"0,00 %"
233233535.1495075913,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
237696219.1494434199,1,00:01:15,"0,00 %","0,00 ₽",0,"0,00 %"
244461943.1495107952,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
255046438.1493627067,1,00:01:18,"0,00 %","0,00 ₽",0,"0,00 %"
256501223.1495450597,1,00:00:29,"0,00 %","0,00 ₽",0,"0,00 %"
256897573.1494779996,1,00:02:32,"0,00 %","0,00 ₽",0,"0,00 %"
268321719.1496291898,1,00:00:51,"0,00 %","0,00 ₽",0,"100,00 %"
272808633.1495248865,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
273043943.1494140564,1,00:03:33,"0,00 %","0,00 ₽",0,"0,00 %"
274789068.1497048042,1,00:06:22,"0,00 %","0,00 ₽",0,"100,00 %"
276575351.1494703894,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
278335456.1497355342,1,00:01:21,"0,00 %","0,00 ₽",0,"0,00 %"
279407827.1497579735,1,00:35:50,"0,00 %","0,00 ₽",0,"0,00 %"
285783583.1495868758,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2889748.1496739902,1,00:25:52,"0,00 %","0,00 ₽",0,"0,00 %"
291737173.1493797080,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
291777073.1495510033,1,00:17:21,"0,00 %","0,00 ₽",0,"0,00 %"
292772268.1497550439,1,00:09:31,"0,00 %","0,00 ₽",0,"0,00 %"
302272653.1494272660,1,00:10:12,"0,00 %","0,00 ₽",0,"0,00 %"
302453059.1497539060,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
304853388.1496164382,1,00:00:28,"0,00 %","0,00 ₽",0,"0,00 %"
305309621.1495096902,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
308841008.1496843336,1,00:00:36,"0,00 %","0,00 ₽",0,"0,00 %"
309365540.1497085634,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
309871883.1493880315,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
324099635.1493732156,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
326020401.1494393749,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
326928364.1494948170,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
336813198.1495901178,1,00:09:45,"0,00 %","0,00 ₽",0,"100,00 %"
336996894.1496122891,1,00:02:23,"0,00 %","0,00 ₽",0,"0,00 %"
343139904.1496223695,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
356295220.1496822415,1,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
362157703.1496886920,1,00:00:50,"0,00 %","0,00 ₽",0,"0,00 %"
370421970.1496146393,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
372427572.1497538850,1,00:05:35,"0,00 %","0,00 ₽",0,"0,00 %"
374687193.1495729253,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
37559764.1495399911,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
376617454.1495629423,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
382844589.1496023796,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
384486349.1496289441,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
385331975.1497285504,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
391086984.1496578621,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
394861328.1497606938,1,00:01:18,"0,00 %","0,00 ₽",0,"0,00 %"
399221118.1494077408,1,00:00:37,"0,00 %","0,00 ₽",0,"0,00 %"
4123651.1495268680,1,00:00:50,"0,00 %","0,00 ₽",0,"0,00 %"
413367952.1493291464,1,00:00:24,"0,00 %","0,00 ₽",0,"0,00 %"
424989221.1496148701,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
425802287.1495963933,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
427108219.1493659004,1,00:05:44,"0,00 %","0,00 ₽",0,"100,00 %"
431817908.1494928542,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
432672820.1497507867,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
436705542.1496458181,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
437587369.1495785784,1,00:00:07,"0,00 %","0,00 ₽",0,"0,00 %"
443663270.1495667931,1,00:00:34,"0,00 %","0,00 ₽",0,"0,00 %"
448076613.1496433769,1,00:02:18,"0,00 %","0,00 ₽",0,"0,00 %"
453748256.1493600603,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
454783891.1495055246,1,00:05:21,"0,00 %","0,00 ₽",0,"0,00 %"
454941342.1496663139,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
463812701.1497383050,1,00:04:30,"0,00 %","0,00 ₽",0,"0,00 %"
465815969.1495097064,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
469666251.1496225375,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
471223806.1496472613,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
47597415.1497111391,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
482834054.1495122036,1,00:07:28,"0,00 %","0,00 ₽",0,"0,00 %"
49347189.1496114825,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
496220330.1496135898,1,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
499340611.1495278387,1,00:03:56,"0,00 %","0,00 ₽",0,"0,00 %"
499775677.1492525665,1,00:00:48,"0,00 %","0,00 ₽",0,"0,00 %"
500470618.1497514857,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
506738047.1497515905,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
508271580.1496653630,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
511742592.1496077899,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
515132275.1493886524,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
520666607.1497242409,1,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
520666899.1495203300,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
53239986.1496598652,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
532999267.1496082445,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
534269862.1494346268,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
538835470.1497257195,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
539550935.1495707294,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
548742965.1490157709,1,00:09:30,"0,00 %","0,00 ₽",0,"0,00 %"
552407856.1496892393,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
553164470.1496763204,1,00:02:49,"0,00 %","0,00 ₽",0,"0,00 %"
55544815.1494994104,1,00:03:23,"0,00 %","0,00 ₽",0,"0,00 %"
558696991.1494596574,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
559210966.1496981264,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
561085906.1496115228,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
561397559.1493759188,1,00:02:07,"0,00 %","0,00 ₽",0,"0,00 %"
567326077.1496736322,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
577250939.1492575603,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
577667488.1494417212,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
592159294.1497600353,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
592260321.1494696761,1,00:01:23,"0,00 %","0,00 ₽",0,"0,00 %"
594227008.1496414646,1,00:00:53,"0,00 %","0,00 ₽",0,"0,00 %"
596722819.1496305572,1,00:11:01,"0,00 %","0,00 ₽",0,"0,00 %"
598243534.1496761351,1,00:00:35,"0,00 %","0,00 ₽",0,"100,00 %"
614242102.1496280448,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
615893400.1010696052,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
622212028.1496343232,1,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
624663869.1496675022,1,00:00:03,"0,00 %","0,00 ₽",0,"0,00 %"
632538941.1492398102,1,00:01:31,"0,00 %","0,00 ₽",0,"0,00 %"
637749334.1496679168,1,00:00:38,"0,00 %","0,00 ₽",0,"0,00 %"
653772316.1495628337,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
659229.1495825297,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
664932971.1495108491,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
66493384.1495777387,1,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
667807000.1497452775,1,00:12:38,"0,00 %","0,00 ₽",0,"100,00 %"
676566175.1495459394,1,00:13:02,"0,00 %","0,00 ₽",0,"0,00 %"
677631169.1495119808,1,00:01:10,"0,00 %","0,00 ₽",0,"0,00 %"
681720031.1496742947,1,00:01:10,"0,00 %","0,00 ₽",0,"0,00 %"
685138177.1496220877,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
685673042.1496142621,1,00:02:27,"0,00 %","0,00 ₽",0,"0,00 %"
685758644.1496896765,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
691921677.1496814739,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
696671357.1497718604,1,00:20:02,"0,00 %","0,00 ₽",0,"0,00 %"
697113044.1496313707,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
698049759.1497753733,1,00:00:09,"0,00 %","0,00 ₽",0,"0,00 %"
708494218.1495295077,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
71315608.1497368110,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
713887972.1497600592,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
715628330.1497389047,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
717484411.1495059692,1,00:00:26,"0,00 %","0,00 ₽",0,"0,00 %"
719900193.1496266609,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
72954410.1493656149,1,00:01:11,"0,00 %","0,00 ₽",0,"0,00 %"
73371397.1497431624,1,00:00:04,"0,00 %","0,00 ₽",0,"0,00 %"
736973768.1495041899,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
742748471.1496599050,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
745123672.1494168568,1,00:15:42,"0,00 %","0,00 ₽",0,"0,00 %"
746175519.1497617433,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
749992406.1496337032,1,00:08:35,"0,00 %","0,00 ₽",0,"100,00 %"
752531654.1495388199,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
754504593.1497522252,1,00:00:42,"0,00 %","0,00 ₽",0,"0,00 %"
76535810.1496579367,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
772239282.1495038265,1,00:00:40,"0,00 %","0,00 ₽",0,"0,00 %"
77812654.1496212820,1,00:23:57,"0,00 %","0,00 ₽",0,"100,00 %"
778420672.1496928453,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
782737274.1494199743,1,00:00:59,"0,00 %","0,00 ₽",0,"0,00 %"
790999230.1495969822,1,00:06:33,"0,00 %","0,00 ₽",0,"0,00 %"
79155447.1496337230,1,00:02:21,"0,00 %","0,00 ₽",0,"0,00 %"
796723419.1495809136,1,00:02:42,"0,00 %","0,00 ₽",0,"0,00 %"
810038565.1496050097,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
810156791.1495459183,1,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
810489001.1496391134,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
812363708.1495101459,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
814594886.1496275782,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
816766605.1497432102,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
825021518.1495946108,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
829660444.1495019366,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
834406602.1494601551,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
839290874.1494476868,1,00:45:16,"0,00 %","0,00 ₽",0,"100,00 %"
8393602.1497354877,1,00:07:26,"0,00 %","0,00 ₽",0,"0,00 %"
843160627.1496755533,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
844031226.1497741518,1,00:00:27,"0,00 %","0,00 ₽",0,"0,00 %"
845314093.1493044474,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
850794119.1490938091,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
852138092.1495379397,1,00:01:04,"0,00 %","0,00 ₽",0,"0,00 %"
861677980.1496407740,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
863135224.1495971129,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
867514979.1496406101,1,00:00:46,"0,00 %","0,00 ₽",0,"100,00 %"
867575929.1495622804,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
87157376.1496225614,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
874663242.1495484777,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
875773270.1497817277,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
878851145.1497804032,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
882138920.1496519782,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
885342717.1494934821,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
889491325.1495924013,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
893476990.1494951742,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
895666222.1496260743,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
896731643.1495487766,1,00:17:36,"0,00 %","0,00 ₽",0,"0,00 %"
900186164.1496009795,1,00:00:06,"0,00 %","0,00 ₽",0,"0,00 %"
903483569.1471938704,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
904518512.1494600684,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
907875796.1493737411,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
912843690.1494504548,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
922020007.1493705626,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
924199689.1496655168,1,00:01:33,"0,00 %","0,00 ₽",0,"0,00 %"
926243750.1496669694,1,00:02:01,"0,00 %","0,00 ₽",0,"0,00 %"
92864024.1495770721,1,00:00:29,"0,00 %","0,00 ₽",0,"0,00 %"
928831138.1496275937,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
930456442.1461909343,1,00:25:09,"0,00 %","0,00 ₽",0,"100,00 %"
932439442.1497414489,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
933329889.1494593414,1,00:02:53,"0,00 %","0,00 ₽",0,"0,00 %"
936707119.1497507807,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
941346579.1497000185,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
947796826.1496850480,1,00:00:00,"0,00 %","0,00 ₽",0,"100,00 %"
950112855.1496234274,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
969301223.1494878467,1,00:00:57,"0,00 %","0,00 ₽",0,"0,00 %"
974170818.1495686052,1,00:14:13,"0,00 %","0,00 ₽",0,"100,00 %"
974708716.1494062735,1,00:05:34,"0,00 %","0,00 ₽",0,"0,00 %"
984639866.1496294208,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
989919393.1496509181,1,00:04:23,"0,00 %","0,00 ₽",0,"0,00 %"
993308152.1495026686,1,00:25:33,"0,00 %","0,00 ₽",0,"0,00 %"
998546622.1496311508,1,00:05:14,"0,00 %","0,00 ₽",0,"100,00 %"
