# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1156458888.1496759202,1,00:17:46,"0,00 %","0,00 ₽",0,"0,00 %"
115721553.1496411704,1,00:03:02,"0,00 %","0,00 ₽",0,"100,00 %"
1158377739.1495463506,1,00:01:59,"0,00 %","0,00 ₽",0,"0,00 %"
1158970768.1463483959,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
115953387.1497751346,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1160702565.1496802849,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1161890844.1494243204,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1162293092.1494316125,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1163474180.1496825288,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1165172916.1497163453,1,00:28:03,"0,00 %","0,00 ₽",0,"100,00 %"
1166604154.1495947166,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1166680644.1494144277,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1168883185.1497003020,1,00:00:35,"0,00 %","0,00 ₽",0,"0,00 %"
1169945555.1496221237,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1171879275.1494243595,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
117273067.1496840716,1,00:00:03,"0,00 %","0,00 ₽",0,"0,00 %"
1173259137.1494957461,1,00:05:03,"0,00 %","0,00 ₽",0,"0,00 %"
1176001631.1497301247,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1176926993.1496994325,1,00:03:42,"0,00 %","0,00 ₽",0,"0,00 %"
118147406.1495035332,1,00:00:29,"0,00 %","0,00 ₽",0,"0,00 %"
1181706399.1497810599,1,00:09:28,"0,00 %","0,00 ₽",0,"0,00 %"
1188275728.1495037045,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1188903833.1496412261,1,00:00:35,"0,00 %","0,00 ₽",0,"0,00 %"
1189531638.1494821898,1,00:00:20,"0,00 %","0,00 ₽",0,"0,00 %"
1190512709.1496679631,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1191422241.1495470759,1,00:03:30,"0,00 %","0,00 ₽",0,"0,00 %"
1192177869.1494677018,1,00:00:19,"0,00 %","0,00 ₽",0,"0,00 %"
1194961591.1494401993,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1195154799.1497339569,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1195616989.1494119090,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1195933203.1494339058,1,00:07:24,"0,00 %","0,00 ₽",0,"100,00 %"
1196554050.1494564227,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1197512647.1496862127,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1199664011.1494919972,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1202717749.1495100311,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1202989521.1494357998,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1205195543.1495047301,1,00:00:03,"0,00 %","0,00 ₽",0,"0,00 %"
1208384067.1494055622,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1211813888.1493628141,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1212434151.1496738585,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1214344148.1497692379,1,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
1214950614.1495374529,1,00:19:47,"0,00 %","0,00 ₽",0,"0,00 %"
1219184212.1496904915,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1219316453.1496126103,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1225534608.1496136287,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1225994412.1495480101,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
123156327.1496982202,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1233074169.1497162469,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1233911790.1497786687,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1234055926.1494918502,1,00:00:49,"0,00 %","0,00 ₽",0,"0,00 %"
1235246401.1497730111,1,00:00:08,"0,00 %","0,00 ₽",0,"0,00 %"
1236847251.1497237395,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1237860802.1496853595,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1238872054.1495523914,1,00:02:18,"0,00 %","0,00 ₽",0,"0,00 %"
1240788244.1497255372,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1240932868.1495780327,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1241315443.1495787141,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1241534264.1494447175,1,00:00:00,"0,00 %","0,00 ₽",0,"0,00 %"
1244908518.1494919972,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1251752825.1496132312,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1257421184.1495859120,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1258354801.1496221246,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1260015207.1493837571,1,00:00:40,"0,00 %","0,00 ₽",0,"0,00 %"
1263537203.1496245020,1,00:00:09,"0,00 %","0,00 ₽",0,"0,00 %"
1267419226.1496659381,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1267965899.1495254830,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1268543046.1496648830,1,00:00:50,"0,00 %","0,00 ₽",0,"0,00 %"
1270582288.1496126138,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1271413700.1482757564,1,00:22:02,"0,00 %","0,00 ₽",0,"0,00 %"
1272741395.1495969659,1,00:00:31,"0,00 %","0,00 ₽",0,"0,00 %"
12757236.1493714343,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1276331009.1495595717,1,00:00:07,"0,00 %","0,00 ₽",0,"0,00 %"
1278170782.1493811837,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1278600439.1494230870,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1284473017.1496083896,1,00:03:47,"0,00 %","0,00 ₽",0,"0,00 %"
1290435718.1495787153,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1291422075.1493989611,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1292663199.1496394754,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1294254643.1496657973,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1295021984.1496308064,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1295139194.1497600583,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
12980952.1493631467,1,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
1300735818.1495522547,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1304008318.1494414203,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1306782875.1494080192,1,00:01:47,"0,00 %","0,00 ₽",0,"0,00 %"
1310355278.1496821379,1,00:16:43,"0,00 %","0,00 ₽",0,"0,00 %"
1310764737.1495631859,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1311091864.1495439873,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1313787890.1496869595,1,00:11:12,"0,00 %","0,00 ₽",0,"0,00 %"
1314510717.1494245923,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1318786974.1493976464,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1319590382.1495365907,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
13203649.1494673475,1,00:00:36,"0,00 %","0,00 ₽",0,"0,00 %"
1320370865.1495400127,1,00:00:09,"0,00 %","0,00 ₽",0,"0,00 %"
1323531121.1495918487,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1323629596.1476254574,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1324100283.1493714327,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1325059675.1493889095,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1326873581.1494243386,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1328294862.1494689230,1,00:04:09,"0,00 %","0,00 ₽",0,"0,00 %"
1334800060.1495043625,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
