# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1203502053.1494150261,2,00:00:58,"50,00 %","0,00 ₽",0,"0,00 %"
1218746736.1493037016,2,00:06:41,"0,00 %","0,00 ₽",0,"0,00 %"
1229767062.1482464485,2,00:01:37,"0,00 %","0,00 ₽",0,"0,00 %"
1239991701.1491285902,2,00:01:39,"0,00 %","0,00 ₽",0,"100,00 %"
1249253258.1495018972,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1252013606.1495396309,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1254092815.1494505091,2,00:01:43,"0,00 %","0,00 ₽",0,"0,00 %"
1266382906.1489762938,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1283684214.1493624512,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1302502272.1495275864,2,00:01:00,"0,00 %","0,00 ₽",0,"0,00 %"
1307169127.1495452389,2,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
1329589492.1489990099,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1329788700.1482749494,2,00:02:04,"0,00 %","0,00 ₽",0,"0,00 %"
1355209419.1406188458,2,00:01:55,"0,00 %","0,00 ₽",0,"50,00 %"
1383658774.1495099834,2,00:00:17,"0,00 %","0,00 ₽",0,"50,00 %"
1386197254.1495647969,2,00:04:51,"0,00 %","0,00 ₽",0,"0,00 %"
1411617171.1475566805,2,00:02:20,"0,00 %","0,00 ₽",0,"0,00 %"
1413545851.1488272268,2,00:00:00,"50,00 %","0,00 ₽",0,"0,00 %"
1425877184.1494932213,2,00:02:37,"0,00 %","0,00 ₽",0,"0,00 %"
1440001070.1496497818,2,00:06:23,"0,00 %","0,00 ₽",0,"50,00 %"
1441253939.1495376335,2,00:00:12,"50,00 %","0,00 ₽",0,"0,00 %"
1458698680.1496474981,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1458957763.1487151876,2,00:01:24,"0,00 %","0,00 ₽",0,"0,00 %"
1465959714.1488975944,2,00:05:08,"0,00 %","0,00 ₽",0,"50,00 %"
1479399201.1494853445,2,00:01:55,"0,00 %","0,00 ₽",0,"0,00 %"
1479419564.1495027193,2,00:01:37,"50,00 %","0,00 ₽",0,"0,00 %"
1499841817.1495096010,2,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1521411209.1483639721,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1543717900.1490678771,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1589617739.1495641739,2,00:00:45,"0,00 %","0,00 ₽",0,"50,00 %"
1590583621.1492450102,2,00:02:19,"50,00 %","0,00 ₽",0,"0,00 %"
1635881518.1495642081,2,00:01:39,"0,00 %","0,00 ₽",0,"50,00 %"
1644189568.1493406697,2,00:01:36,"50,00 %","0,00 ₽",0,"0,00 %"
1667311194.1490773654,2,00:02:50,"0,00 %","0,00 ₽",0,"0,00 %"
1697240277.1495028524,2,00:04:16,"0,00 %","0,00 ₽",0,"0,00 %"
1697793254.1495007044,2,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1718513322.1470121270,2,00:06:31,"0,00 %","0,00 ₽",0,"0,00 %"
1718692472.1494583365,2,00:00:07,"50,00 %","0,00 ₽",0,"0,00 %"
1727380362.1488207493,2,00:00:08,"0,00 %","0,00 ₽",0,"0,00 %"
1756681731.1494947541,2,00:00:19,"0,00 %","0,00 ₽",0,"0,00 %"
1766962317.1492140608,2,00:00:15,"0,00 %","0,00 ₽",0,"50,00 %"
1772735441.1479963040,2,00:00:24,"0,00 %","0,00 ₽",0,"0,00 %"
180271309.1494141664,2,00:00:26,"0,00 %","0,00 ₽",0,"0,00 %"
181020865.1470650955,2,00:00:25,"0,00 %","0,00 ₽",0,"0,00 %"
1813016067.1488124022,2,00:05:39,"0,00 %","0,00 ₽",0,"0,00 %"
181955161.1480931591,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1838930296.1482842426,2,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1864337293.1494849497,2,00:08:12,"0,00 %","0,00 ₽",0,"0,00 %"
1868112358.1493100850,2,00:03:51,"0,00 %","0,00 ₽",0,"0,00 %"
1880573315.1488438267,2,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
1882233587.1473956251,2,00:00:31,"0,00 %","0,00 ₽",0,"0,00 %"
1888148596.1491728091,2,00:00:57,"0,00 %","0,00 ₽",0,"0,00 %"
1888710835.1479138247,2,00:00:20,"0,00 %","0,00 ₽",0,"0,00 %"
189855067.1490096129,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1908243009.1494983109,2,00:06:18,"0,00 %","0,00 ₽",0,"0,00 %"
1912346969.1391087417,2,00:00:21,"50,00 %","0,00 ₽",0,"0,00 %"
