# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1075365432.1496148687,1,00:02:28,"0,00 %","0,00 ₽",0,"100,00 %"
1075554309.1493731576,1,00:01:28,"0,00 %","0,00 ₽",0,"100,00 %"
1083004115.1494499465,1,00:02:08,"0,00 %","0,00 ₽",0,"100,00 %"
1093249385.1495376621,1,00:01:38,"0,00 %","0,00 ₽",0,"100,00 %"
1094725903.1495693955,1,00:01:15,"0,00 %","0,00 ₽",0,"100,00 %"
1099498999.1496146622,1,00:00:20,"0,00 %","0,00 ₽",0,"100,00 %"
110092918.1495383460,1,00:06:38,"0,00 %","0,00 ₽",0,"100,00 %"
1106021089.1495698956,1,00:01:22,"0,00 %","0,00 ₽",0,"100,00 %"
1107897942.1496066270,1,00:00:14,"0,00 %","0,00 ₽",0,"100,00 %"
1112834414.1495734019,1,00:02:48,"0,00 %","0,00 ₽",0,"100,00 %"
1113183651.1495527307,1,00:04:51,"0,00 %","0,00 ₽",0,"100,00 %"
1114585978.1496402463,1,00:02:05,"0,00 %","0,00 ₽",0,"100,00 %"
1117950991.1496485076,1,00:01:04,"0,00 %","0,00 ₽",0,"100,00 %"
1130124820.1496837812,1,00:02:12,"0,00 %","0,00 ₽",0,"100,00 %"
1130572628.1496837664,1,00:05:02,"0,00 %","0,00 ₽",0,"100,00 %"
1132313888.1495377433,1,00:00:36,"0,00 %","0,00 ₽",0,"100,00 %"
1139225564.1494427817,1,00:12:16,"0,00 %","0,00 ₽",0,"100,00 %"
1140571863.1493667192,1,00:07:12,"0,00 %","0,00 ₽",0,"100,00 %"
1140884588.1496484957,1,00:02:13,"0,00 %","0,00 ₽",0,"100,00 %"
114293698.1494593317,1,00:01:31,"0,00 %","0,00 ₽",0,"100,00 %"
1145034462.1496390165,1,00:00:19,"0,00 %","0,00 ₽",0,"100,00 %"
1152175678.1496402480,1,00:15:52,"0,00 %","0,00 ₽",0,"100,00 %"
1154765495.1496908878,1,00:50:56,"0,00 %","0,00 ₽",0,"100,00 %"
1157046352.1495536858,1,00:00:00,"0,00 %","0,00 ₽",0,"100,00 %"
115721553.1496411704,1,00:03:02,"0,00 %","0,00 ₽",0,"100,00 %"
1161612187.1496066765,1,00:00:15,"0,00 %","0,00 ₽",0,"100,00 %"
1165172916.1497163453,1,00:28:03,"0,00 %","0,00 ₽",0,"100,00 %"
1171113932.1495820515,1,00:00:37,"0,00 %","0,00 ₽",0,"100,00 %"
1174737403.1495890000,1,00:01:14,"0,00 %","0,00 ₽",0,"100,00 %"
1177384603.1496583577,1,00:10:59,"0,00 %","0,00 ₽",0,"100,00 %"
1181701170.1495185532,1,00:02:02,"0,00 %","0,00 ₽",0,"100,00 %"
1182056598.1487693931,1,00:08:07,"0,00 %","0,00 ₽",0,"100,00 %"
1183227226.1494893112,1,00:24:31,"0,00 %","0,00 ₽",0,"100,00 %"
1185516334.1496130226,1,00:00:15,"0,00 %","0,00 ₽",0,"100,00 %"
1185990598.1495656143,1,00:00:13,"0,00 %","0,00 ₽",0,"100,00 %"
1186821327.1495471193,1,00:24:49,"0,00 %","0,00 ₽",0,"100,00 %"
1187264360.1496665972,1,00:02:03,"0,00 %","0,00 ₽",0,"100,00 %"
1187929685.1496065212,1,00:02:31,"0,00 %","0,00 ₽",0,"100,00 %"
11888616.1456408206,1,00:01:33,"0,00 %","0,00 ₽",0,"100,00 %"
1193858749.1495729990,1,00:02:39,"0,00 %","0,00 ₽",0,"100,00 %"
1195933203.1494339058,1,00:07:24,"0,00 %","0,00 ₽",0,"100,00 %"
1196934877.1496167629,1,00:01:14,"0,00 %","0,00 ₽",0,"100,00 %"
1197274175.1495455659,1,00:01:43,"0,00 %","0,00 ₽",0,"100,00 %"
1198115068.1495453543,1,00:00:59,"0,00 %","0,00 ₽",0,"100,00 %"
1199373427.1495527411,1,00:01:25,"0,00 %","0,00 ₽",0,"100,00 %"
1200612325.1493792618,1,00:00:33,"0,00 %","0,00 ₽",0,"100,00 %"
1209336904.1496646879,1,00:01:33,"0,00 %","0,00 ₽",0,"100,00 %"
1209698002.1496652440,1,00:08:13,"0,00 %","0,00 ₽",0,"100,00 %"
1210892567.1494435279,1,00:00:28,"0,00 %","0,00 ₽",0,"100,00 %"
12109754.1495381810,1,00:00:21,"0,00 %","0,00 ₽",0,"100,00 %"
1218458439.1495070762,1,00:00:15,"0,00 %","0,00 ₽",0,"100,00 %"
1224870003.1495210728,1,00:01:23,"0,00 %","0,00 ₽",0,"100,00 %"
1225154746.1495634378,1,00:07:25,"0,00 %","0,00 ₽",0,"100,00 %"
1226061187.1495393066,1,00:01:24,"0,00 %","0,00 ₽",0,"100,00 %"
1228296511.1496209509,1,00:01:00,"0,00 %","0,00 ₽",0,"100,00 %"
1229424210.1496039667,1,00:00:17,"0,00 %","0,00 ₽",0,"100,00 %"
1231053849.1497448423,1,00:02:59,"0,00 %","0,00 ₽",0,"100,00 %"
1234418398.1495716571,1,00:00:24,"0,00 %","0,00 ₽",0,"100,00 %"
1237582472.1496224838,1,00:00:36,"0,00 %","0,00 ₽",0,"100,00 %"
1239474159.1494511051,1,00:27:44,"0,00 %","0,00 ₽",0,"100,00 %"
1248734171.1495966057,1,00:05:10,"0,00 %","0,00 ₽",0,"100,00 %"
1251492167.1497590252,1,00:04:04,"0,00 %","0,00 ₽",0,"100,00 %"
1254343124.1496250323,1,00:05:40,"0,00 %","0,00 ₽",0,"100,00 %"
1255036870.1495616057,1,00:00:20,"0,00 %","0,00 ₽",0,"100,00 %"
1261081429.1494947546,1,00:07:18,"0,00 %","0,00 ₽",0,"100,00 %"
1268023591.1493788310,1,00:00:46,"0,00 %","0,00 ₽",0,"100,00 %"
1269051335.1496104698,1,00:03:55,"0,00 %","0,00 ₽",0,"100,00 %"
1273001361.1488534302,1,00:07:08,"0,00 %","0,00 ₽",0,"100,00 %"
1273947978.1494683507,1,00:18:07,"0,00 %","0,00 ₽",0,"100,00 %"
1277295154.1496651692,1,00:00:24,"0,00 %","0,00 ₽",0,"100,00 %"
1283864392.1494492369,1,00:00:58,"0,00 %","0,00 ₽",0,"100,00 %"
1284074054.1494500166,1,00:01:54,"0,00 %","0,00 ₽",0,"100,00 %"
